transaction_id,name,department,revenue,units_sold,unit_sold_average_by_department,department_revenue_rank,units_category,quantile_revenue,3days_rolling_average_revenue,previous_revenue,revenue_%,month_name,sales,quarterly,monthly_growth%
50631,Charlie Brown,Home & Kitchen,50.0,8,7.509708737864078,5.0,Mideum,Q2,350.5,500.75,50.0,February,400.0,1,9.98502246630055
52240,Charlie Brown,Clothing,10.5,2,7.6767676767676765,6.0,Low,Q1,187.08333333333334,50.0,100.51497753369945,August,21.0,3,21.0
12983,Alice Smith,Electronics,10.5,5,7.373626373626373,6.0,Low,Q1,23.666666666666668,10.5,89.5,August,52.5,3,100.0
74644,Charlie Brown,Beauty,500.75,1,7.186868686868687,1.0,Low,Q5,173.91666666666666,10.5,500.75,February,500.75,1,4769.047619047619
17813,Alice Smith,Sports,250.0,3,7.402777777777778,2.0,Low,Q4,253.75,500.75,-4419.047619047619,July,750.0,3,49.925112331502746
64620,Bob Jones,Sports,50.0,6,7.402777777777778,5.0,Mideum,Q2,266.9166666666667,250.0,100.07488766849727,June,300.0,2,20.0
74881,Charlie Brown,Electronics,50.0,13,7.373626373626373,5.0,High,Q2,116.66666666666667,50.0,130.0,November,650.0,4,100.0
73852,Charlie Brown,Beauty,100.25,2,7.186868686868687,4.0,Low,Q3,66.75,50.0,100.25,April,200.5,2,200.5
16645,Alice Smith,Electronics,250.0,9,7.373626373626373,2.0,Mideum,Q4,133.41666666666666,100.25,149.5,March,2250.0,1,249.37655860349128
91182,Alice Smith,Home & Kitchen,10.5,8,7.509708737864078,6.0,Mideum,Q1,120.25,250.0,-138.87655860349128,December,84.0,4,4.2
81431,Diana Prince,Beauty,250.0,10,7.186868686868687,2.0,Mideum,Q4,170.16666666666666,10.5,345.8,December,2500.0,4,2380.952380952381
12050,Bob Jones,Sports,50.0,5,7.402777777777778,5.0,Low,Q2,103.5,250.0,-2230.952380952381,October,250.0,4,20.0
39856,Alice Smith,Electronics,250.0,11,7.373626373626373,2.0,High,Q4,183.33333333333334,50.0,330.0,March,2750.0,1,500.0
76150,Charlie Brown,Electronics,50.0,10,7.373626373626373,5.0,Mideum,Q2,116.66666666666667,250.0,-350.0,February,500.0,1,20.0
78904,Evan Wright,Beauty,250.0,10,7.186868686868687,2.0,Mideum,Q4,183.33333333333334,50.0,330.0,April,2500.0,2,500.0
92985,Bob Jones,Home & Kitchen,250.0,3,7.509708737864078,2.0,Low,Q4,183.33333333333334,250.0,-150.0,February,750.0,1,100.0
21246,Evan Wright,Clothing,500.75,9,7.6767676767676765,1.0,Mideum,Q5,333.5833333333333,250.0,500.75,January,4506.75,1,200.3
36399,Diana Prince,Sports,10.5,5,7.402777777777778,6.0,Low,Q1,253.75,500.75,-89.80000000000001,December,52.5,4,2.0968547179231156
36431,Evan Wright,Electronics,10.5,3,7.373626373626373,6.0,Low,Q1,173.91666666666666,10.5,108.40314528207689,May,31.5,2,100.0
77779,Alice Smith,Electronics,10.5,1,7.373626373626373,6.0,Low,Q1,10.5,10.5,10.5,July,10.5,3,100.0
34262,Charlie Brown,Electronics,250.0,1,7.373626373626373,2.0,Low,Q4,90.33333333333333,10.5,250.0,August,250.0,3,2380.952380952381
94458,Alice Smith,Home & Kitchen,50.0,6,7.509708737864078,5.0,Mideum,Q2,103.5,250.0,-2230.952380952381,May,300.0,2,20.0
44801,Alice Smith,Sports,500.75,9,7.402777777777778,1.0,Mideum,Q5,266.9166666666667,50.0,580.75,June,4506.75,2,1001.5
82541,Diana Prince,Beauty,50.0,10,7.186868686868687,5.0,Mideum,Q2,200.25,500.75,-851.5,January,500.0,1,9.98502246630055
73230,Alice Smith,Sports,10.5,13,7.402777777777778,6.0,High,Q1,187.08333333333334,50.0,100.51497753369945,February,136.5,1,21.0
86325,Charlie Brown,Electronics,500.75,10,7.373626373626373,1.0,Mideum,Q5,187.08333333333334,10.5,579.75,April,5007.5,2,4769.047619047619
93847,Charlie Brown,Clothing,250.0,14,7.6767676767676765,2.0,High,Q4,253.75,500.75,-4419.047619047619,July,3500.0,3,49.925112331502746
69720,Diana Prince,Home & Kitchen,100.25,12,7.509708737864078,4.0,High,Q3,283.6666666666667,250.0,150.32488766849727,December,1203.0,4,40.1
23281,Evan Wright,Beauty,500.75,10,7.186868686868687,1.0,Mideum,Q5,283.6666666666667,100.25,560.65,July,5007.5,3,499.501246882793
49499,Charlie Brown,Beauty,10.5,8,7.186868686868687,6.0,Mideum,Q1,203.83333333333334,500.75,-389.001246882793,November,84.0,4,2.0968547179231156
32890,Bob Jones,Beauty,250.0,2,7.186868686868687,2.0,Low,Q4,253.75,10.5,347.9031452820769,May,500.0,2,2380.952380952381
44911,Evan Wright,Sports,100.25,5,7.402777777777778,4.0,Low,Q3,120.25,250.0,-2180.702380952381,December,501.25,4,40.1
67545,Evan Wright,Home & Kitchen,50.0,5,7.509708737864078,5.0,Low,Q2,133.41666666666666,100.25,109.9,October,250.0,4,49.87531172069826
10922,Charlie Brown,Sports,50.0,14,7.402777777777778,5.0,High,Q2,66.75,50.0,100.12468827930175,January,700.0,1,100.0
85452,Diana Prince,Clothing,250.0,4,7.6767676767676765,2.0,Low,Q4,116.66666666666667,50.0,250.0,October,1000.0,4,500.0
84910,Alice Smith,Sports,250.0,6,7.402777777777778,2.0,Mideum,Q4,183.33333333333334,250.0,-150.0,April,1500.0,2,100.0
88249,Evan Wright,Electronics,50.0,12,7.373626373626373,5.0,High,Q2,183.33333333333334,250.0,50.0,August,600.0,3,20.0
45057,Evan Wright,Home & Kitchen,10.5,6,7.509708737864078,6.0,Mideum,Q1,103.5,50.0,90.5,September,63.0,3,21.0
96652,Charlie Brown,Sports,50.0,6,7.402777777777778,5.0,Mideum,Q2,36.833333333333336,10.5,129.0,July,300.0,3,476.1904761904762
57638,Alice Smith,Home & Kitchen,500.75,9,7.509708737864078,1.0,Mideum,Q5,187.08333333333334,50.0,124.5595238095238,November,4506.75,4,1001.5
44016,Alice Smith,Sports,250.0,12,7.402777777777778,2.0,High,Q4,266.9166666666667,500.75,-651.5,September,3000.0,3,49.925112331502746
30581,Alice Smith,Clothing,50.0,3,7.6767676767676765,5.0,Low,Q2,266.9166666666667,250.0,100.07488766849727,August,150.0,3,20.0
42921,Alice Smith,Beauty,142.93479355488418,2,7.186868686868687,3.0,Low,Q4,147.6449311849614,50.0,222.93479355488418,November,285.86958710976836,4,285.86958710976836
66276,Bob Jones,Electronics,100.25,10,7.373626373626373,4.0,Mideum,Q3,97.72826451829474,142.93479355488418,-85.61958710976836,April,1002.5,2,70.13687675807637
94386,Alice Smith,Electronics,250.0,9,7.373626373626373,2.0,Mideum,Q4,164.3949311849614,100.25,279.86312324192363,October,2250.0,4,249.37655860349128
49282,Charlie Brown,Electronics,100.25,2,7.373626373626373,4.0,Low,Q3,150.16666666666666,250.0,-49.126558603491276,August,200.5,3,40.1
76061,Alice Smith,Beauty,500.75,11,7.186868686868687,1.0,High,Q5,283.6666666666667,100.25,560.65,April,5508.25,2,499.501246882793
53925,Evan Wright,Beauty,500.75,6,7.186868686868687,1.0,Mideum,Q5,367.25,500.75,101.248753117207,May,3004.5,2,100.0
19200,Bob Jones,Sports,500.75,6,7.402777777777778,1.0,Mideum,Q5,500.75,500.75,500.75,October,3004.5,4,100.0
41419,Charlie Brown,Home & Kitchen,10.5,5,7.509708737864078,6.0,Low,Q1,337.3333333333333,500.75,10.5,January,52.5,1,2.0968547179231156
78577,Charlie Brown,Electronics,50.0,6,7.373626373626373,5.0,Mideum,Q2,187.08333333333334,10.5,147.90314528207688,April,300.0,2,476.1904761904762
57882,Evan Wright,Clothing,10.5,6,7.6767676767676765,6.0,Mideum,Q1,23.666666666666668,50.0,-365.6904761904762,January,63.0,1,21.0
72516,Alice Smith,Sports,10.5,14,7.402777777777778,6.0,High,Q1,23.666666666666668,10.5,89.5,February,147.0,1,100.0
93194,Diana Prince,Home & Kitchen,250.0,8,7.509708737864078,2.0,Mideum,Q4,90.33333333333333,10.5,250.0,December,2000.0,4,2380.952380952381
20789,Bob Jones,Clothing,250.0,13,7.6767676767676765,2.0,High,Q4,170.16666666666666,250.0,-2030.9523809523812,April,3250.0,2,100.0
64842,Charlie Brown,Beauty,500.75,2,7.186868686868687,1.0,Low,Q5,333.5833333333333,250.0,500.75,April,1001.5,2,200.3
30049,Evan Wright,Electronics,10.5,7,7.373626373626373,6.0,Mideum,Q1,253.75,500.75,-89.80000000000001,September,73.5,3,2.0968547179231156
51844,Evan Wright,Electronics,500.75,7,7.373626373626373,1.0,Mideum,Q5,337.3333333333333,10.5,598.6531452820769,September,3505.25,3,4769.047619047619
76017,Charlie Brown,Clothing,142.93479355488418,5,7.6767676767676765,3.0,Low,Q4,218.06159785162808,500.75,-4526.112825492735,July,714.6739677744209,3,28.54414249723099
43130,Alice Smith,Sports,-999.0,9,7.402777777777778,7.0,Mideum,Q1,-118.43840214837194,142.93479355488418,-927.544142497231,January,-8991.0,1,-698.920098566766
40087,Alice Smith,Sports,142.93479355488418,8,7.402777777777778,3.0,Mideum,Q4,-237.71013763007718,-999.0,941.8548921216502,March,1143.4783484390734,1,-14.307787142631048
55765,Evan Wright,Home & Kitchen,100.25,10,7.509708737864078,4.0,Mideum,Q3,-251.93840214837192,142.93479355488418,214.55778714263107,October,1002.5,4,70.13687675807637
77526,Charlie Brown,Sports,10.5,5,7.402777777777778,6.0,Low,Q1,84.56159785162806,100.25,40.36312324192363,December,52.5,4,10.473815461346634
65761,Bob Jones,Sports,250.0,7,7.402777777777778,2.0,Mideum,Q4,120.25,10.5,339.52618453865335,November,1750.0,4,2380.952380952381
53872,Charlie Brown,Home & Kitchen,500.75,3,7.509708737864078,1.0,Low,Q5,253.75,250.0,-1780.2023809523812,April,1502.25,2,200.3
25524,Diana Prince,Beauty,50.0,10,7.186868686868687,5.0,Mideum,Q2,266.9166666666667,500.75,-50.30000000000001,June,500.0,2,9.98502246630055
59153,Diana Prince,Sports,100.25,2,7.402777777777778,4.0,Low,Q3,217.0,50.0,190.26497753369944,March,200.5,1,200.5
35425,Alice Smith,Clothing,10.5,3,7.6767676767676765,6.0,Low,Q1,53.583333333333336,100.25,-89.99999999999999,December,31.5,4,10.473815461346634
42981,Charlie Brown,Home & Kitchen,50.0,10,7.509708737864078,5.0,Mideum,Q2,53.583333333333336,10.5,139.52618453865335,April,500.0,2,476.1904761904762
57924,Alice Smith,Clothing,100.25,11,7.6767676767676765,4.0,High,Q3,53.583333333333336,50.0,-275.9404761904762,January,1102.75,1,200.5
25358,Alice Smith,Beauty,50.0,11,7.186868686868687,5.0,High,Q2,66.75,100.25,-50.499999999999986,June,550.0,2,49.87531172069826
73197,Bob Jones,Home & Kitchen,10.5,9,7.509708737864078,6.0,Mideum,Q1,53.583333333333336,50.0,60.62468827930174,May,94.5,2,21.0
68606,Diana Prince,Electronics,100.25,12,7.373626373626373,4.0,High,Q3,53.583333333333336,10.5,179.25,December,1203.0,4,954.7619047619047
62579,Charlie Brown,Sports,10.5,12,7.402777777777778,6.0,High,Q1,40.416666666666664,100.25,-844.2619047619047,April,126.0,2,10.473815461346634
35963,Alice Smith,Electronics,50.0,5,7.373626373626373,5.0,Low,Q2,53.583333333333336,10.5,139.52618453865335,January,250.0,1,476.1904761904762
84182,Diana Prince,Sports,-999.0,2,7.402777777777778,7.0,Low,Q1,-312.8333333333333,50.0,-1375.1904761904761,August,-1998.0,3,-1998.0
61756,Diana Prince,Electronics,500.75,11,7.373626373626373,1.0,High,Q5,-149.41666666666666,-999.0,2598.75,September,5508.25,3,-50.12512512512512
91871,Charlie Brown,Electronics,50.0,5,7.373626373626373,5.0,Low,Q2,-149.41666666666666,500.75,200.12512512512512,September,250.0,3,9.98502246630055
34354,Evan Wright,Electronics,250.0,4,7.373626373626373,2.0,Low,Q4,266.9166666666667,50.0,340.01497753369944,June,1000.0,2,500.0
49341,Alice Smith,Home & Kitchen,100.25,13,7.509708737864078,4.0,High,Q3,133.41666666666666,250.0,-299.75,September,1303.25,3,40.1
34574,Diana Prince,Electronics,250.0,5,7.373626373626373,2.0,Low,Q4,200.08333333333334,100.25,309.9,January,1250.0,1,249.37655860349128
92970,Diana Prince,Clothing,250.0,1,7.6767676767676765,2.0,Low,Q4,200.08333333333334,250.0,100.62344139650872,June,250.0,2,100.0
43572,Evan Wright,Clothing,250.0,9,7.6767676767676765,2.0,Mideum,Q4,250.0,250.0,250.0,April,2250.0,2,100.0
17906,Evan Wright,Clothing,250.0,14,7.6767676767676765,2.0,High,Q4,250.0,250.0,250.0,December,3500.0,4,100.0
64028,Evan Wright,Sports,50.0,11,7.402777777777778,5.0,High,Q2,183.33333333333334,250.0,50.0,January,550.0,1,20.0
32534,Diana Prince,Clothing,10.5,2,7.6767676767676765,6.0,Low,Q1,103.5,50.0,90.5,December,21.0,4,21.0
59153,Alice Smith,Beauty,142.93479355488418,11,7.186868686868687,3.0,High,Q4,67.81159785162806,10.5,221.93479355488418,February,1572.282729103726,1,1361.2837481417541
93869,Charlie Brown,Sports,250.0,9,7.402777777777778,2.0,Mideum,Q4,134.47826451829474,142.93479355488418,-1011.2837481417541,February,2250.0,1,174.90492957126276
75455,Diana Prince,Beauty,10.5,12,7.186868686868687,6.0,High,Q1,134.47826451829474,250.0,-64.40492957126276,May,126.0,2,4.2
78247,Charlie Brown,Electronics,10.5,7,7.373626373626373,6.0,Mideum,Q1,90.33333333333333,10.5,106.3,October,73.5,4,100.0
72211,Alice Smith,Clothing,250.0,7,7.6767676767676765,2.0,Mideum,Q4,90.33333333333333,10.5,250.0,February,1750.0,1,2380.952380952381
88945,Charlie Brown,Beauty,500.75,10,7.186868686868687,1.0,Mideum,Q5,253.75,250.0,-1780.2023809523812,August,5007.5,3,200.3
87539,Bob Jones,Beauty,10.5,10,7.186868686868687,6.0,Mideum,Q1,253.75,500.75,-89.80000000000001,January,105.0,1,2.0968547179231156
16368,Diana Prince,Beauty,100.25,6,7.186868686868687,4.0,Mideum,Q3,203.83333333333334,10.5,198.15314528207688,May,601.5,2,954.7619047619047
69676,Bob Jones,Home & Kitchen,10.5,11,7.509708737864078,6.0,High,Q1,40.416666666666664,100.25,-844.2619047619047,November,115.5,4,10.473815461346634
31927,Bob Jones,Home & Kitchen,250.0,14,7.509708737864078,2.0,High,Q4,120.25,10.5,339.52618453865335,October,3500.0,4,2380.952380952381
64756,Diana Prince,Electronics,10.5,5,7.373626373626373,6.0,Low,Q1,90.33333333333333,250.0,-2270.452380952381,November,52.5,4,4.2
37632,Alice Smith,Home & Kitchen,100.25,9,7.509708737864078,4.0,Mideum,Q3,120.25,10.5,196.05,April,902.25,2,954.7619047619047
33019,Bob Jones,Home & Kitchen,100.25,13,7.509708737864078,4.0,High,Q3,70.33333333333333,100.25,-754.5119047619047,March,1303.25,1,100.0
96740,Charlie Brown,Home & Kitchen,500.75,14,7.509708737864078,1.0,High,Q5,233.75,100.25,500.75,October,7010.5,4,499.501246882793
88797,Charlie Brown,Electronics,100.25,1,7.373626373626373,4.0,Low,Q3,233.75,500.75,-299.251246882793,June,100.25,2,20.0199700449326
69321,Evan Wright,Electronics,250.0,7,7.373626373626373,2.0,Mideum,Q4,283.6666666666667,100.25,329.9800299550674,December,1750.0,4,249.37655860349128
93560,Evan Wright,Home & Kitchen,50.0,12,7.509708737864078,5.0,High,Q2,133.41666666666666,250.0,-99.37655860349128,September,600.0,3,20.0
33510,Charlie Brown,Home & Kitchen,10.5,8,7.509708737864078,6.0,Mideum,Q1,103.5,50.0,90.5,July,84.0,3,21.0
61356,Charlie Brown,Home & Kitchen,500.75,7,7.509708737864078,1.0,Mideum,Q5,187.08333333333334,10.5,579.75,July,3505.25,3,4769.047619047619
55648,Diana Prince,Clothing,500.75,13,7.6767676767676765,1.0,High,Q5,337.3333333333333,500.75,-4168.297619047619,November,6509.75,4,100.0
46368,Bob Jones,Sports,100.25,14,7.402777777777778,4.0,High,Q3,367.25,500.75,100.25,July,1403.5,3,20.0199700449326
38145,Bob Jones,Home & Kitchen,500.75,13,7.509708737864078,1.0,High,Q5,367.25,100.25,580.7300299550674,April,6509.75,2,499.501246882793
69052,Bob Jones,Electronics,50.0,7,7.373626373626373,5.0,Mideum,Q2,217.0,500.75,-349.501246882793,October,350.0,4,9.98502246630055
37490,Evan Wright,Electronics,10.5,1,7.373626373626373,6.0,Low,Q1,187.08333333333334,50.0,100.51497753369945,March,10.5,1,21.0
95112,Alice Smith,Beauty,250.0,1,7.186868686868687,2.0,Low,Q4,103.5,10.5,329.0,November,250.0,4,2380.952380952381
22857,Diana Prince,Electronics,10.5,4,7.373626373626373,6.0,Low,Q1,90.33333333333333,250.0,-2270.452380952381,September,42.0,3,4.2
59138,Charlie Brown,Home & Kitchen,10.5,7,7.509708737864078,6.0,Mideum,Q1,90.33333333333333,10.5,106.3,October,73.5,4,100.0
63302,Alice Smith,Sports,10.5,1,7.402777777777778,6.0,Low,Q1,10.5,10.5,10.5,December,10.5,4,100.0
54327,Alice Smith,Electronics,50.0,5,7.373626373626373,5.0,Low,Q2,23.666666666666668,10.5,50.0,September,250.0,3,476.1904761904762
19184,Evan Wright,Electronics,250.0,11,7.373626373626373,2.0,High,Q4,103.5,50.0,-126.1904761904762,October,2750.0,4,500.0
52520,Diana Prince,Sports,50.0,1,7.402777777777778,5.0,Low,Q2,116.66666666666667,250.0,-350.0,April,50.0,2,20.0
92879,Diana Prince,Home & Kitchen,50.0,9,7.509708737864078,5.0,Mideum,Q2,116.66666666666667,50.0,130.0,January,450.0,1,100.0
99613,Diana Prince,Home & Kitchen,10.5,10,7.509708737864078,6.0,Mideum,Q1,36.833333333333336,50.0,10.5,May,105.0,2,21.0
82545,Charlie Brown,Sports,10.5,12,7.402777777777778,6.0,High,Q1,23.666666666666668,10.5,89.5,August,126.0,3,100.0
16960,Bob Jones,Sports,10.5,5,7.402777777777778,6.0,Low,Q1,10.5,10.5,10.5,May,52.5,2,100.0
85532,Evan Wright,Sports,250.0,1,7.402777777777778,2.0,Low,Q4,90.33333333333333,10.5,250.0,December,250.0,4,2380.952380952381
67384,Diana Prince,Beauty,50.0,7,7.186868686868687,5.0,Mideum,Q2,103.5,250.0,-2230.952380952381,May,350.0,2,20.0
34860,Evan Wright,Home & Kitchen,250.0,3,7.509708737864078,2.0,Low,Q4,183.33333333333334,50.0,330.0,February,750.0,1,500.0
33752,Alice Smith,Beauty,10.5,11,7.186868686868687,6.0,High,Q1,103.5,250.0,-389.5,December,115.5,4,4.2
29256,Bob Jones,Sports,250.0,10,7.402777777777778,2.0,Mideum,Q4,170.16666666666666,10.5,345.8,April,2500.0,2,2380.952380952381
23025,Alice Smith,Home & Kitchen,250.0,13,7.509708737864078,2.0,High,Q4,170.16666666666666,250.0,-2030.9523809523812,February,3250.0,1,100.0
98576,Evan Wright,Beauty,500.75,5,7.186868686868687,1.0,Low,Q5,333.5833333333333,250.0,500.75,July,2503.75,3,200.3
88339,Alice Smith,Home & Kitchen,100.25,6,7.509708737864078,4.0,Mideum,Q3,283.6666666666667,500.75,-0.05000000000001137,November,601.5,4,20.0199700449326
21122,Bob Jones,Beauty,10.5,3,7.186868686868687,6.0,Low,Q1,203.83333333333334,100.25,90.4800299550674,April,31.5,2,10.473815461346634
10806,Evan Wright,Home & Kitchen,50.0,1,7.509708737864078,5.0,Low,Q2,53.583333333333336,10.5,139.52618453865335,October,50.0,4,476.1904761904762
84318,Charlie Brown,Electronics,50.0,8,7.373626373626373,5.0,Mideum,Q2,36.833333333333336,50.0,-326.1904761904762,February,400.0,1,100.0
85186,Alice Smith,Clothing,142.93479355488418,9,7.6767676767676765,3.0,Mideum,Q4,80.97826451829472,50.0,142.93479355488418,February,1286.4131419939577,1,285.86958710976836
64771,Charlie Brown,Electronics,500.75,13,7.373626373626373,1.0,High,Q5,231.22826451829474,142.93479355488418,314.88041289023164,December,6509.75,4,350.3345739312393
36143,Alice Smith,Sports,250.0,10,7.402777777777778,2.0,Mideum,Q4,297.8949311849614,500.75,-0.334573931239305,August,2500.0,3,49.925112331502746
23919,Evan Wright,Electronics,50.0,3,7.373626373626373,5.0,Low,Q2,266.9166666666667,250.0,100.07488766849727,March,150.0,1,20.0
22987,Bob Jones,Electronics,100.25,10,7.373626373626373,4.0,Mideum,Q3,133.41666666666666,50.0,180.25,September,1002.5,3,200.5
89083,Evan Wright,Electronics,50.0,3,7.373626373626373,5.0,Low,Q2,66.75,100.25,-50.499999999999986,November,150.0,4,49.87531172069826
57064,Bob Jones,Beauty,50.0,11,7.186868686868687,5.0,High,Q2,66.75,50.0,100.12468827930175,November,550.0,4,100.0
38541,Alice Smith,Home & Kitchen,100.25,7,7.509708737864078,4.0,Mideum,Q3,66.75,50.0,100.25,February,701.75,1,200.5
76262,Diana Prince,Home & Kitchen,250.0,13,7.509708737864078,2.0,High,Q4,133.41666666666666,100.25,149.5,July,3250.0,3,249.37655860349128
60106,Alice Smith,Beauty,10.5,13,7.186868686868687,6.0,High,Q1,120.25,250.0,-138.87655860349128,April,136.5,2,4.2
85418,Alice Smith,Electronics,10.5,9,7.373626373626373,6.0,Mideum,Q1,90.33333333333333,10.5,106.3,December,94.5,4,100.0
77642,Evan Wright,Clothing,10.5,10,7.6767676767676765,6.0,Mideum,Q1,10.5,10.5,10.5,September,105.0,3,100.0
70112,Bob Jones,Clothing,100.25,9,7.6767676767676765,4.0,Mideum,Q3,40.416666666666664,10.5,100.25,November,902.25,4,954.7619047619047
84055,Diana Prince,Clothing,50.0,10,7.6767676767676765,5.0,Mideum,Q2,53.583333333333336,100.25,-804.7619047619047,October,500.0,4,49.87531172069826
59268,Bob Jones,Beauty,250.0,4,7.186868686868687,2.0,Low,Q4,133.41666666666666,50.0,300.1246882793017,April,1000.0,2,500.0
71413,Diana Prince,Sports,500.75,8,7.402777777777778,1.0,Mideum,Q5,266.9166666666667,250.0,100.75,December,4006.0,4,200.3
35559,Diana Prince,Electronics,10.5,10,7.373626373626373,6.0,Mideum,Q1,253.75,500.75,-89.80000000000001,July,105.0,3,2.0968547179231156
64912,Evan Wright,Clothing,250.0,13,7.6767676767676765,2.0,High,Q4,253.75,10.5,347.9031452820769,September,3250.0,3,2380.952380952381
41480,Evan Wright,Sports,100.25,11,7.402777777777778,4.0,High,Q3,120.25,250.0,-2180.702380952381,September,1102.75,3,40.1
26478,Alice Smith,Beauty,50.0,7,7.186868686868687,5.0,Mideum,Q2,133.41666666666666,100.25,109.9,January,350.0,1,49.87531172069826
58280,Evan Wright,Beauty,100.25,3,7.186868686868687,4.0,Low,Q3,83.5,50.0,150.37468827930175,March,300.75,1,200.5
55558,Diana Prince,Electronics,50.0,4,7.373626373626373,5.0,Low,Q2,66.75,100.25,-50.499999999999986,August,200.0,3,49.87531172069826
30103,Diana Prince,Home & Kitchen,500.75,8,7.509708737864078,1.0,Mideum,Q5,217.0,50.0,550.8746882793017,August,4006.0,3,1001.5
58787,Bob Jones,Electronics,100.25,2,7.373626373626373,4.0,Low,Q3,217.0,500.75,-801.25,September,200.5,3,20.0199700449326
62930,Evan Wright,Electronics,50.0,10,7.373626373626373,5.0,Mideum,Q2,217.0,100.25,129.98002995506738,July,500.0,3,49.87531172069826
25317,Diana Prince,Clothing,10.5,9,7.6767676767676765,6.0,Mideum,Q1,53.583333333333336,50.0,60.62468827930174,October,94.5,4,21.0
36657,Bob Jones,Electronics,10.5,4,7.373626373626373,6.0,Low,Q1,23.666666666666668,10.5,89.5,February,42.0,1,100.0
46877,Alice Smith,Home & Kitchen,50.0,10,7.509708737864078,5.0,Mideum,Q2,23.666666666666668,10.5,50.0,June,500.0,2,476.1904761904762
75160,Evan Wright,Beauty,500.75,6,7.186868686868687,1.0,Mideum,Q5,187.08333333333334,50.0,124.5595238095238,January,3004.5,1,1001.5
50042,Evan Wright,Beauty,10.5,8,7.186868686868687,6.0,Mideum,Q1,187.08333333333334,500.75,-891.0,January,84.0,1,2.0968547179231156
76358,Diana Prince,Home & Kitchen,50.0,6,7.509708737864078,5.0,Mideum,Q2,187.08333333333334,10.5,147.90314528207688,October,300.0,4,476.1904761904762
29982,Diana Prince,Electronics,-999.0,9,7.373626373626373,7.0,Mideum,Q1,-312.8333333333333,50.0,-1375.1904761904761,January,-8991.0,1,-1998.0
79768,Bob Jones,Electronics,50.0,11,7.373626373626373,5.0,High,Q2,-299.6666666666667,-999.0,2148.0,September,550.0,3,-5.005005005005005
87834,Charlie Brown,Beauty,500.75,2,7.186868686868687,1.0,Low,Q5,-149.41666666666666,50.0,605.755005005005,May,1001.5,2,1001.5
26725,Charlie Brown,Home & Kitchen,142.93479355488418,2,7.509708737864078,3.0,Low,Q4,231.22826451829474,500.75,-758.5652064451158,January,285.86958710976836,1,28.54414249723099
97487,Diana Prince,Electronics,500.75,10,7.373626373626373,1.0,Mideum,Q5,381.47826451829474,142.93479355488418,572.205857502769,March,5007.5,1,350.3345739312393
12719,Evan Wright,Home & Kitchen,250.0,12,7.509708737864078,2.0,High,Q4,297.8949311849614,500.75,-0.334573931239305,October,3000.0,4,49.925112331502746
40027,Bob Jones,Clothing,250.0,11,7.6767676767676765,2.0,High,Q4,333.5833333333333,250.0,300.07488766849724,August,2750.0,3,100.0
17424,Diana Prince,Sports,500.75,3,7.402777777777778,1.0,Low,Q5,333.5833333333333,250.0,500.75,August,1502.25,3,200.3
40678,Evan Wright,Sports,50.0,7,7.402777777777778,5.0,Mideum,Q2,266.9166666666667,500.75,-50.30000000000001,July,350.0,3,9.98502246630055
56240,Alice Smith,Sports,10.5,9,7.402777777777778,6.0,Mideum,Q1,187.08333333333334,50.0,100.51497753369945,April,94.5,2,21.0
47265,Evan Wright,Sports,10.5,1,7.402777777777778,6.0,Low,Q1,23.666666666666668,10.5,89.5,January,10.5,1,100.0
71272,Diana Prince,Sports,250.0,3,7.402777777777778,2.0,Low,Q4,90.33333333333333,10.5,250.0,January,750.0,1,2380.952380952381
26032,Charlie Brown,Sports,50.0,4,7.402777777777778,5.0,Low,Q2,103.5,250.0,-2230.952380952381,May,200.0,2,20.0
46397,Diana Prince,Beauty,500.75,9,7.186868686868687,1.0,Mideum,Q5,266.9166666666667,50.0,580.75,October,4506.75,4,1001.5
83509,Bob Jones,Home & Kitchen,100.25,10,7.509708737864078,4.0,Mideum,Q3,217.0,500.75,-801.25,December,1002.5,4,20.0199700449326
67372,Diana Prince,Home & Kitchen,50.0,5,7.509708737864078,5.0,Low,Q2,217.0,100.25,129.98002995506738,May,250.0,2,49.87531172069826
58845,Charlie Brown,Clothing,-999.0,4,7.6767676767676765,7.0,Low,Q1,-282.9166666666667,50.0,-948.8753117206983,June,-3996.0,2,-1998.0
33051,Diana Prince,Sports,250.0,11,7.402777777777778,2.0,High,Q4,-233.0,-999.0,2348.0,November,2750.0,4,-25.025025025025027
47430,Charlie Brown,Beauty,50.0,12,7.186868686868687,5.0,High,Q2,-233.0,250.0,175.025025025025,July,600.0,3,20.0
17564,Diana Prince,Sports,50.0,12,7.402777777777778,5.0,High,Q2,116.66666666666667,50.0,130.0,March,600.0,1,100.0
25328,Evan Wright,Sports,10.5,5,7.402777777777778,6.0,Low,Q1,36.833333333333336,50.0,10.5,May,52.5,2,21.0
33930,Alice Smith,Sports,250.0,1,7.402777777777778,2.0,Low,Q4,103.5,10.5,329.0,November,250.0,4,2380.952380952381
51846,Alice Smith,Sports,250.0,8,7.402777777777778,2.0,Mideum,Q4,170.16666666666666,250.0,-2030.9523809523812,November,2000.0,4,100.0
39192,Diana Prince,Beauty,50.0,12,7.186868686868687,5.0,High,Q2,183.33333333333334,250.0,50.0,May,600.0,2,20.0
52929,Evan Wright,Beauty,250.0,7,7.186868686868687,2.0,Mideum,Q4,183.33333333333334,50.0,330.0,May,1750.0,2,500.0
